Time_Series,AUSTRALIAN_DOLLAR/US$,EURO/US$,UK_POUND/US$,CANADIAN_DOLLAR/US$,US$
2005-08-31,1.3308,0.8110,0.5552,1.1893,1.0000
2005-09-01,1.3142,0.8034,0.5471,1.1855,1.0000
2005-09-02,1.3074,0.7976,0.5434,1.188,1.0000
2005-09-06,1.3041,0.8011,0.5429,1.1867,1.0000
2005-09-07,1.3014,0.8039,0.5437,1.1855,1.0000
2005-09-08,1.2967,0.8065,0.5438,1.1822,1.0000
2005-09-09,1.2935,0.8043,0.5435,1.1749,1.0000
2005-09-12,1.2955,0.8138,0.5484,1.1854,1.0000
2005-09-13,1.3026,0.8155,0.5490,1.18,1.0000
2005-09-14,1.2970,0.8142,0.5481,1.1823,1.0000
2005-09-15,1.3051,0.8186,0.5534,1.1863,1.0000
2005-09-16,1.3045,0.8187,0.5545,1.1826,1.0000
2005-09-19,1.3036,0.8228,0.5543,1.1691,1.0000
2005-09-20,1.2999,0.8212,0.5541,1.1704,1.0000
2005-09-21,1.2977,0.8191,0.5526,1.1682,1.0000
2005-09-22,1.3101,0.8228,0.5581,1.1668,1.0000
2005-09-23,1.3203,0.8280,0.5622,1.1713,1.0000
2005-09-26,1.3215,0.8308,0.5635,1.177,1.0000
2005-09-27,1.3268,0.8326,0.5657,1.1777,1.0000
2005-09-28,1.3207,0.8322,0.5669,1.1782,1.0000
2005-09-29,1.3170,0.8319,0.5675,1.1725,1.0000
2005-09-30,1.3084,0.8293,0.5651,1.1607,1.0000
2005-10-03,1.3110,0.8393,0.5695,1.1657,1.0000
2005-10-04,1.3106,0.8391,0.5686,1.172,1.0000
2005-10-05,1.3215,0.8344,0.5664,1.1793,1.0000
2005-10-06,1.3207,0.8242,0.5641,1.1815,1.0000
2005-10-07,1.3214,0.8254,0.5682,1.1746,1.0000
2005-10-11,1.3273,0.8323,0.5718,1.1754,1.0000
2005-10-12,1.3252,0.8306,0.5704,1.1706,1.0000
2005-10-13,1.3390,0.8377,0.5720,1.1836,1.0000
2005-10-14,1.3270,0.8283,0.5657,1.1854,1.0000
2005-10-17,1.3328,0.8306,0.5697,1.1801,1.0000
2005-10-18,1.3380,0.8376,0.5719,1.1802,1.0000
2005-10-19,1.3362,0.8342,0.5673,1.1776,1.0000
2005-10-20,1.3266,0.8346,0.5646,1.1763,1.0000
2005-10-21,1.3382,0.8363,0.5652,1.1842,1.0000
2005-10-24,1.3319,0.8335,0.5646,1.1887,1.0000
2005-10-25,1.3231,0.8265,0.5601,1.1768,1.0000
2005-10-26,1.3257,0.8277,0.5629,1.1703,1.0000
2005-10-27,1.3193,0.8232,0.5607,1.1695,1.0000
2005-10-28,1.3332,0.8272,0.5624,1.1769,1.0000
2005-10-31,1.3369,0.8337,0.5653,1.1796,1.0000
2005-11-01,1.3421,0.8335,0.5672,1.1765,1.0000
2005-11-02,1.3488,0.8287,0.5632,1.1806,1.0000
2005-11-03,1.3514,0.8354,0.5643,1.1817,1.0000
2005-11-04,1.3665,0.8455,0.5711,1.1815,1.0000
2005-11-07,1.3657,0.8478,0.5734,1.1898,1.0000
2005-11-08,1.3591,0.8494,0.5742,1.1885,1.0000
2005-11-09,1.3639,0.8512,0.5742,1.1857,1.0000
2005-11-10,1.3682,0.8518,0.5727,1.1876,1.0000
2005-11-14,1.3761,0.8571,0.5764,1.196,1.0000
2005-11-15,1.3654,0.8551,0.5758,1.1942,1.0000
2005-11-16,1.3686,0.8568,0.5825,1.1918,1.0000
2005-11-17,1.3628,0.8543,0.5817,1.1864,1.0000
2005-11-18,1.3684,0.8517,0.5832,1.1907,1.0000
2005-11-21,1.3576,0.8522,0.5826,1.182,1.0000
2005-11-22,1.3598,0.8520,0.5835,1.1771,1.0000
2005-11-23,1.3545,0.8475,0.5809,1.172,1.0000
2005-11-25,1.3604,0.8530,0.5829,1.1691,1.0000
2005-11-28,1.3554,0.8472,0.5807,1.1656,1.0000
2005-11-29,1.3532,0.8485,0.5813,1.1671,1.0000
2005-11-30,1.3524,0.8482,0.5773,1.167,1.0000
2005-12-01,1.3495,0.8546,0.5784,1.1682,1.0000
2005-12-02,1.3390,0.8548,0.5779,1.1627,1.0000
2005-12-05,1.3307,0.8484,0.5748,1.1565,1.0000
2005-12-06,1.3261,0.8486,0.5746,1.1563,1.0000
2005-12-07,1.3390,0.8531,0.5764,1.1582,1.0000
2005-12-08,1.3321,0.8453,0.5710,1.1572,1.0000
2005-12-09,1.3296,0.8457,0.5697,1.158,1.0000
2005-12-12,1.3238,0.8355,0.5637,1.1507,1.0000
2005-12-13,1.3254,0.8385,0.5658,1.1516,1.0000
2005-12-14,1.3215,0.8305,0.5637,1.1531,1.0000
2005-12-15,1.3387,0.8358,0.5666,1.158,1.0000
2005-12-16,1.3459,0.8325,0.5645,1.156,1.0000
2005-12-19,1.3470,0.8336,0.5669,1.1633,1.0000
2005-12-20,1.3646,0.8440,0.5700,1.1733,1.0000
2005-12-21,1.3659,0.8463,0.5746,1.1691,1.0000
2005-12-22,1.3672,0.8415,0.5749,1.1665,1.0000
2005-12-23,1.3738,0.8434,0.5772,1.1654,1.0000
2005-12-27,1.3772,0.8435,0.5778,1.1736,1.0000
2005-12-28,1.3697,0.8421,0.5805,1.1636,1.0000
2005-12-29,1.3661,0.8442,0.5793,1.1642,1.0000
2005-12-30,1.3620,0.8445,0.5818,1.1656,1.0000
2006-01-03,1.3552,0.8347,0.5746,1.1565,1.0000
2006-01-04,1.3396,0.8271,0.5686,1.1515,1.0000
2006-01-05,1.3365,0.8264,0.5693,1.1619,1.0000
2006-01-06,1.3284,0.8232,0.5651,1.165,1.0000
2006-01-09,1.3303,0.8289,0.5667,1.1691,1.0000
2006-01-10,1.3351,0.8290,0.5667,1.1628,1.0000
2006-01-11,1.3231,0.8241,0.5668,1.1579,1.0000
2006-01-12,1.3312,0.8309,0.5678,1.1624,1.0000
2006-01-13,1.3271,0.8262,0.5645,1.1612,1.0000
2006-01-17,1.3303,0.8283,0.5673,1.1642,1.0000
2006-01-18,1.3355,0.8276,0.5675,1.1726,1.0000
2006-01-19,1.3389,0.8258,0.5676,1.1662,1.0000
2006-01-20,1.3387,0.8264,0.5662,1.1531,1.0000
2006-01-23,1.3293,0.8146,0.5605,1.1511,1.0000
2006-01-24,1.3305,0.8139,0.5591,1.1547,1.0000
2006-01-25,1.3271,0.8162,0.5595,1.148,1.0000
2006-01-26,1.3277,0.8177,0.5609,1.1502,1.0000
2006-01-27,1.3301,0.8244,0.5639,1.147,1.0000
2006-01-30,1.3339,0.8271,0.5654,1.1443,1.0000
2006-01-31,1.3207,0.8225,0.5612,1.1436,1.0000
2006-02-01,1.3259,0.8270,0.5624,1.1401,1.0000
2006-02-02,1.3249,0.8264,0.5616,1.1432,1.0000
2006-02-03,1.3349,0.8319,0.5673,1.147,1.0000
2006-02-06,1.3466,0.8354,0.5727,1.1455,1.0000
2006-02-07,1.3448,0.8351,0.5733,1.149,1.0000
2006-02-08,1.3526,0.8379,0.5745,1.1535,1.0000
2006-02-09,1.3521,0.8359,0.5743,1.1455,1.0000
2006-02-10,1.3552,0.8389,0.5729,1.1543,1.0000
2006-02-13,1.3521,0.8400,0.5735,1.1548,1.0000
2006-02-14,1.3534,0.8407,0.5766,1.1546,1.0000
2006-02-15,1.3508,0.8415,0.5747,1.1541,1.0000
2006-02-16,1.3550,0.8416,0.5762,1.1577,1.0000
2006-02-17,1.3541,0.8399,0.5746,1.1522,1.0000
2006-02-21,1.3524,0.8395,0.5732,1.1464,1.0000
2006-02-22,1.3581,0.8400,0.5739,1.1482,1.0000
2006-02-23,1.3519,0.8387,0.5707,1.1512,1.0000
2006-02-24,1.3515,0.8416,0.5731,1.152,1.0000
2006-02-27,1.3537,0.8432,0.5744,1.1418,1.0000
2006-02-28,1.3459,0.8386,0.5702,1.1379,1.0000
2006-03-01,1.3461,0.8404,0.5723,1.1365,1.0000
2006-03-02,1.3408,0.8331,0.5717,1.132,1.0000
2006-03-03,1.3441,0.8314,0.5704,1.1352,1.0000
2006-03-06,1.3497,0.8332,0.5717,1.1401,1.0000
2006-03-07,1.3631,0.8412,0.5760,1.1468,1.0000
2006-03-08,1.3663,0.8393,0.5761,1.1575,1.0000
2006-03-09,1.3598,0.8389,0.5758,1.1593,1.0000
2006-03-10,1.3680,0.8413,0.5795,1.1605,1.0000
2006-03-13,1.3650,0.8374,0.5777,1.1616,1.0000
2006-03-14,1.3583,0.8316,0.5721,1.1548,1.0000
2006-03-15,1.3550,0.8302,0.5727,1.1553,1.0000
2006-03-16,1.3605,0.8230,0.5697,1.154,1.0000
2006-03-17,1.3716,0.8199,0.5692,1.1587,1.0000
2006-03-20,1.3845,0.8218,0.5694,1.1627,1.0000
2006-03-21,1.3966,0.8279,0.5728,1.1647,1.0000
2006-03-22,1.3881,0.8268,0.5720,1.1651,1.0000
2006-03-23,1.3996,0.8344,0.5758,1.1657,1.0000
2006-03-24,1.4071,0.8310,0.5738,1.1675,1.0000
2006-03-27,1.4172,0.8323,0.5724,1.1685,1.0000
2006-03-28,1.4112,0.8280,0.5715,1.1696,1.0000
2006-03-29,1.4168,0.8313,0.5762,1.1722,1.0000
2006-03-30,1.4006,0.8243,0.5731,1.1628,1.0000
2006-03-31,1.3957,0.8238,0.5749,1.167,1.0000
2006-04-03,1.3933,0.8248,0.5751,1.1718,1.0000
2006-04-04,1.3883,0.8158,0.5695,1.1662,1.0000
2006-04-05,1.3768,0.8149,0.5715,1.1619,1.0000
2006-04-06,1.3671,0.8186,0.5713,1.1532,1.0000
2006-04-07,1.3738,0.8258,0.5745,1.1464,1.0000
2006-04-10,1.3732,0.8271,0.5745,1.1466,1.0000
2006-04-11,1.3648,0.8247,0.5725,1.1457,1.0000
2006-04-12,1.3671,0.8260,0.5712,1.1479,1.0000
2006-04-13,1.3727,0.8260,0.5705,1.1514,1.0000
2006-04-14,1.3719,0.8260,0.5711,1.1513,1.0000
2006-04-17,1.3559,0.8152,0.5645,1.1452,1.0000
2006-04-18,1.3541,0.8147,0.5630,1.1421,1.0000
2006-04-19,1.3396,0.8100,0.5588,1.1367,1.0000
2006-04-20,1.3557,0.8113,0.5618,1.1386,1.0000
2006-04-21,1.3434,0.8104,0.5613,1.1372,1.0000
2006-04-24,1.3434,0.8082,0.5606,1.1373,1.0000
2006-04-25,1.3412,0.8057,0.5594,1.1317,1.0000
2006-04-26,1.3271,0.8023,0.5588,1.1271,1.0000
2006-04-27,1.3221,0.7984,0.5552,1.1235,1.0000
2006-04-28,1.3170,0.7921,0.5488,1.1203,1.0000
2006-05-01,1.3146,0.7932,0.5469,1.113,1.0000
2006-05-02,1.3104,0.7909,0.5436,1.1069,1.0000
2006-05-03,1.2968,0.7912,0.5421,1.1072,1.0000
2006-05-04,1.2943,0.7884,0.5410,1.1066,1.0000
2006-05-05,1.2975,0.7854,0.5380,1.1071,1.0000
2006-05-08,1.2992,0.7862,0.5381,1.1116,1.0000
2006-05-09,1.2947,0.7845,0.5367,1.1022,1.0000
2006-05-10,1.2882,0.7813,0.5363,1.1005,1.0000
2006-05-11,1.2852,0.7779,0.5307,1.0989,1.0000
2006-05-12,1.2940,0.7759,0.5288,1.1085,1.0000
2006-05-15,1.3111,0.7797,0.5309,1.1142,1.0000
2006-05-16,1.3062,0.7802,0.5314,1.1112,1.0000
2006-05-17,1.3168,0.7860,0.5313,1.1116,1.0000
2006-05-18,1.3068,0.7816,0.5297,1.1209,1.0000
2006-05-19,1.3212,0.7843,0.5332,1.1232,1.0000
2006-05-22,1.3317,0.7782,0.5302,1.1194,1.0000
2006-05-23,1.3252,0.7786,0.5317,1.1174,1.0000
2006-05-24,1.3287,0.7845,0.5354,1.1228,1.0000
2006-05-25,1.3184,0.7827,0.5342,1.1072,1.0000
2006-05-26,1.3198,0.7850,0.5386,1.1072,1.0000
2006-05-30,1.3125,0.7771,0.5312,1.0995,1.0000
2006-05-31,1.3300,0.7792,0.5338,1.1027,1.0000
2006-06-01,1.3369,0.7798,0.5352,1.1003,1.0000
2006-06-02,1.3316,0.7745,0.5314,1.1001,1.0000
2006-06-05,1.3286,0.7720,0.5323,1.1011,1.0000
2006-06-06,1.3473,0.7795,0.5374,1.115,1.0000
2006-06-07,1.3473,0.7813,0.5381,1.1117,1.0000
2006-06-08,1.3459,0.7906,0.5427,1.1233,1.0000
2006-06-09,1.3335,0.7914,0.5427,1.1071,1.0000
2006-06-12,1.3394,0.7945,0.5423,1.0991,1.0000
2006-06-13,1.3499,0.7953,0.5435,1.1077,1.0000
2006-06-14,1.3521,0.7917,0.5408,1.1121,1.0000
2006-06-15,1.3556,0.7926,0.5412,1.1172,1.0000
2006-06-16,1.3534,0.7922,0.5410,1.1223,1.0000
2006-06-19,1.3559,0.7951,0.5434,1.1232,1.0000
2006-06-20,1.3565,0.7957,0.5435,1.1163,1.0000
2006-06-21,1.3567,0.7896,0.5417,1.1042,1.0000
2006-06-22,1.3607,0.7948,0.5463,1.1175,1.0000
2006-06-23,1.3671,0.7986,0.5493,1.1241,1.0000
2006-06-26,1.3697,0.7966,0.5498,1.1241,1.0000
2006-06-27,1.3624,0.7943,0.5483,1.121,1.0000
2006-06-28,1.3729,0.7980,0.5507,1.124,1.0000
2006-06-29,1.3669,0.7978,0.5522,1.1156,1.0000
2006-06-30,1.3472,0.7825,0.5408,1.115,1.0000
2006-07-03,1.3448,0.7817,0.5432,1.1112,1.0000
2006-07-05,1.3501,0.7858,0.5452,1.1115,1.0000
2006-07-06,1.3407,0.7839,0.5442,1.1116,1.0000
2006-07-07,1.3308,0.7799,0.5402,1.1132,1.0000
2006-07-10,1.3362,0.7843,0.5429,1.1246,1.0000
2006-07-11,1.3287,0.7841,0.5426,1.1339,1.0000
2006-07-12,1.3270,0.7870,0.5450,1.1353,1.0000
2006-07-13,1.3264,0.7891,0.5434,1.1319,1.0000
2006-07-14,1.3261,0.7911,0.5445,1.1274,1.0000
2006-07-17,1.3346,0.7981,0.5494,1.1322,1.0000
2006-07-18,1.3398,0.8000,0.5473,1.1335,1.0000
2006-07-19,1.3360,0.7962,0.5442,1.1353,1.0000
2006-07-20,1.3305,0.7912,0.5407,1.1344,1.0000
2006-07-21,1.3282,0.7884,0.5380,1.1373,1.0000
2006-07-24,1.3270,0.7918,0.5408,1.1414,1.0000
2006-07-25,1.3282,0.7952,0.5433,1.1415,1.0000
2006-07-26,1.3168,0.7919,0.5413,1.1375,1.0000
2006-07-27,1.3087,0.7854,0.5369,1.1346,1.0000
2006-07-28,1.3050,0.7844,0.5363,1.1297,1.0000
2006-07-31,1.3048,0.7835,0.5352,1.1309,1.0000
2006-08-01,1.3103,0.7826,0.5344,1.1312,1.0000
2006-08-02,1.3091,0.7814,0.5325,1.1258,1.0000
2006-08-03,1.3158,0.7825,0.5306,1.1262,1.0000
2006-08-04,1.3058,0.7756,0.5236,1.1269,1.0000
2006-08-07,1.3094,0.7772,0.5235,1.1182,1.0000
2006-08-08,1.3142,0.7789,0.5242,1.1203,1.0000
2006-08-09,1.3043,0.7759,0.5239,1.1197,1.0000
2006-08-10,1.3036,0.7834,0.5294,1.1262,1.0000
2006-08-11,1.3033,0.7839,0.5276,1.1206,1.0000
2006-08-14,1.3160,0.7852,0.5290,1.124,1.0000
2006-08-15,1.3074,0.7820,0.5278,1.1225,1.0000
2006-08-16,1.2989,0.7774,0.5263,1.116,1.0000
2006-08-17,1.3091,0.7770,0.5280,1.116,1.0000
2006-08-18,1.3194,0.7806,0.5317,1.1234,1.0000
2006-08-21,1.3089,0.7744,0.5272,1.1183,1.0000
2006-08-22,1.3115,0.7810,0.5296,1.1153,1.0000
2006-08-23,1.3110,0.7816,0.5283,1.11,1.0000
2006-08-24,1.3103,0.7837,0.5295,1.111,1.0000
2006-08-25,1.3214,0.7833,0.5295,1.1078,1.0000
2006-08-28,1.3182,0.7822,0.5272,1.112,1.0000
2006-08-29,1.3146,0.7832,0.5287,1.111,1.0000
2006-08-30,1.3080,0.7797,0.5252,1.1099,1.0000
2006-08-31,1.3106,0.7817,0.5257,1.1066,1.0000
2006-09-01,1.3050,0.7792,0.5249,1.1056,1.0000
2006-09-05,1.2980,0.7806,0.5284,1.1111,1.0000
2006-09-06,1.3057,0.7820,0.5316,1.1052,1.0000
2006-09-07,1.3158,0.7839,0.5330,1.1099,1.0000
2006-09-08,1.3263,0.7891,0.5360,1.1191,1.0000
2006-09-11,1.3316,0.7875,0.5368,1.1216,1.0000
2006-09-12,1.3284,0.7878,0.5334,1.1186,1.0000
2006-09-13,1.3268,0.7869,0.5329,1.1191,1.0000
2006-09-14,1.3249,0.7852,0.5295,1.1158,1.0000
2006-09-15,1.3303,0.7906,0.5324,1.1192,1.0000
2006-09-18,1.3268,0.7892,0.5327,1.1169,1.0000
2006-09-19,1.3264,0.7885,0.5311,1.1229,1.0000
2006-09-20,1.3256,0.7873,0.5293,1.1272,1.0000
2006-09-21,1.3228,0.7855,0.5271,1.12,1.0000
2006-09-22,1.3310,0.7815,0.5260,1.1171,1.0000
2006-09-25,1.3303,0.7845,0.5263,1.1163,1.0000
2006-09-26,1.3310,0.7882,0.5276,1.1159,1.0000
2006-09-27,1.3342,0.7875,0.5301,1.115,1.0000
2006-09-28,1.3356,0.7876,0.5334,1.1108,1.0000
2006-09-29,1.3403,0.7882,0.5343,1.1151,1.0000
2006-10-02,1.3362,0.7847,0.5302,1.1154,1.0000
2006-10-03,1.3437,0.7857,0.5299,1.121,1.0000
2006-10-04,1.3446,0.7882,0.5308,1.1286,1.0000
2006-10-05,1.3425,0.7882,0.5327,1.1269,1.0000
2006-10-06,1.3452,0.7937,0.5344,1.1261,1.0000
2006-10-10,1.3437,0.7974,0.5391,1.1318,1.0000
2006-10-11,1.3434,0.7970,0.5386,1.1357,1.0000
2006-10-12,1.3321,0.7976,0.5389,1.1356,1.0000
2006-10-13,1.3323,0.7999,0.5391,1.1367,1.0000
2006-10-16,1.3268,0.7988,0.5375,1.1384,1.0000
2006-10-17,1.3263,0.7959,0.5338,1.1379,1.0000
2006-10-18,1.3266,0.7990,0.5355,1.1375,1.0000
2006-10-19,1.3182,0.7940,0.5330,1.1325,1.0000
2006-10-20,1.3193,0.7928,0.5311,1.125,1.0000
2006-10-23,1.3200,0.7972,0.5345,1.1281,1.0000
2006-10-24,1.3186,0.7959,0.5335,1.1271,1.0000
2006-10-25,1.3153,0.7942,0.5327,1.1249,1.0000
2006-10-26,1.3122,0.7893,0.5298,1.1254,1.0000
2006-10-27,1.3012,0.7859,0.5272,1.1185,1.0000
2006-10-30,1.3001,0.7863,0.5256,1.1235,1.0000
2006-10-31,1.2915,0.7829,0.5240,1.1227,1.0000
2006-11-01,1.2900,0.7830,0.5238,1.1313,1.0000
2006-11-02,1.2918,0.7825,0.5239,1.1361,1.0000
2006-11-03,1.2989,0.7871,0.5260,1.129,1.0000
2006-11-06,1.2975,0.7865,0.5272,1.129,1.0000
2006-11-07,1.2887,0.7809,0.5236,1.1276,1.0000
2006-11-08,1.2975,0.7828,0.5247,1.1275,1.0000
2006-11-09,1.3007,0.7791,0.5245,1.1291,1.0000
2006-11-10,1.3033,0.7775,0.5230,1.1306,1.0000
2006-11-13,1.3108,0.7806,0.5257,1.1377,1.0000
2006-11-14,1.3062,0.7805,0.5278,1.1393,1.0000
2006-11-15,1.3084,0.7808,0.5296,1.1389,1.0000
2006-11-16,1.3016,0.7808,0.5290,1.1401,1.0000
2006-11-17,1.3011,0.7798,0.5281,1.1458,1.0000
2006-11-20,1.3017,0.7806,0.5273,1.1472,1.0000
2006-11-21,1.2999,0.7798,0.5268,1.1474,1.0000
2006-11-22,1.2890,0.7735,0.5223,1.1414,1.0000
2006-11-24,1.2850,0.7645,0.5177,1.1346,1.0000
2006-11-27,1.2845,0.7622,0.5163,1.133,1.0000
2006-11-28,1.2780,0.7598,0.5133,1.131,1.0000
2006-11-29,1.2762,0.7607,0.5130,1.1356,1.0000
2006-11-30,1.2665,0.7541,0.5078,1.1413,1.0000
2006-12-01,1.2636,0.7510,0.5052,1.1445,1.0000
2006-12-04,1.2668,0.7504,0.5054,1.1454,1.0000
2006-12-05,1.2718,0.7504,0.5064,1.1415,1.0000
2006-12-06,1.2697,0.7515,0.5078,1.1468,1.0000
2006-12-07,1.2644,0.7521,0.5095,1.1482,1.0000
2006-12-08,1.2721,0.7567,0.5111,1.1499,1.0000
2006-12-11,1.2753,0.7563,0.5115,1.1474,1.0000
2006-12-12,1.2745,0.7557,0.5088,1.1546,1.0000
2006-12-13,1.2711,0.7567,0.5086,1.1544,1.0000
2006-12-14,1.2755,0.7591,0.5090,1.1565,1.0000
2006-12-15,1.2778,0.7637,0.5118,1.1574,1.0000
2006-12-18,1.2829,0.7649,0.5139,1.1571,1.0000
2006-12-19,1.2750,0.7579,0.5085,1.1557,1.0000
2006-12-20,1.2724,0.7586,0.5090,1.1483,1.0000
2006-12-21,1.2736,0.7590,0.5096,1.1538,1.0000
2006-12-22,1.2771,0.7616,0.5110,1.1575,1.0000
2006-12-26,1.2773,0.7615,0.5110,1.1596,1.0000
2006-12-27,1.2753,0.7619,0.5111,1.161,1.0000
2006-12-28,1.2689,0.7600,0.5097,1.1599,1.0000
2006-12-29,1.2684,0.7577,0.5106,1.1652,1.0000
2007-01-02,1.2563,0.7527,0.5067,1.1647,1.0000
2007-01-03,1.2636,0.7594,0.5129,1.1699,1.0000
2007-01-04,1.2724,0.7637,0.5143,1.1766,1.0000
2007-01-05,1.2825,0.7689,0.5180,1.1753,1.0000
2007-01-08,1.2799,0.7679,0.5159,1.1777,1.0000
2007-01-09,1.2829,0.7695,0.5155,1.1782,1.0000
2007-01-10,1.2877,0.7728,0.5172,1.177,1.0000
2007-01-11,1.2783,0.7750,0.5144,1.1761,1.0000
2007-01-12,1.2778,0.7736,0.5108,1.1706,1.0000
2007-01-16,1.2778,0.7741,0.5101,1.1748,1.0000
2007-01-17,1.2715,0.7723,0.5071,1.1737,1.0000
2007-01-18,1.2681,0.7727,0.5072,1.1752,1.0000
2007-01-19,1.2671,0.7711,0.5061,1.1722,1.0000
2007-01-22,1.2669,0.7718,0.5058,1.1758,1.0000
2007-01-23,1.2625,0.7678,0.5039,1.1813,1.0000
2007-01-24,1.2791,0.7714,0.5083,1.1824,1.0000
2007-01-25,1.2863,0.7704,0.5075,1.1781,1.0000
2007-01-26,1.2947,0.7747,0.5103,1.1798,1.0000
2007-01-29,1.2943,0.7723,0.5104,1.1815,1.0000
2007-01-30,1.2947,0.7720,0.5098,1.1814,1.0000
2007-01-31,1.2920,0.7693,0.5099,1.1792,1.0000
2007-02-01,1.2910,0.7680,0.5080,1.1756,1.0000
2007-02-02,1.2908,0.7716,0.5086,1.1838,1.0000
2007-02-05,1.2872,0.7732,0.5102,1.1816,1.0000
2007-02-06,1.2872,0.7711,0.5078,1.1819,1.0000
2007-02-07,1.2844,0.7680,0.5076,1.1851,1.0000
2007-02-08,1.2801,0.7672,0.5106,1.1852,1.0000
2007-02-09,1.2878,0.7689,0.5125,1.1736,1.0000
2007-02-12,1.2943,0.7715,0.5135,1.1746,1.0000
2007-02-13,1.2863,0.7678,0.5143,1.1686,1.0000
2007-02-14,1.2767,0.7618,0.5095,1.166,1.0000
2007-02-15,1.2744,0.7610,0.5120,1.1642,1.0000
2007-02-16,1.2710,0.7612,0.5128,1.1638,1.0000
2007-02-20,1.2736,0.7614,0.5116,1.1697,1.0000
2007-02-21,1.2660,0.7618,0.5122,1.1609,1.0000
2007-02-22,1.2666,0.7614,0.5110,1.1616,1.0000
2007-02-23,1.2626,0.7596,0.5092,1.1586,1.0000
2007-02-26,1.2609,0.7599,0.5094,1.1601,1.0000
2007-02-27,1.2606,0.7549,0.5086,1.1639,1.0000
2007-02-28,1.2671,0.7559,0.5099,1.17,1.0000
2007-03-01,1.2718,0.7591,0.5108,1.1711,1.0000
2007-03-02,1.2765,0.7586,0.5139,1.1752,1.0000
2007-03-05,1.2940,0.7637,0.5199,1.181,1.0000
2007-03-06,1.2925,0.7629,0.5189,1.1759,1.0000
2007-03-07,1.2878,0.7606,0.5177,1.1785,1.0000
2007-03-08,1.2890,0.7617,0.5181,1.1802,1.0000
2007-03-09,1.2811,0.7623,0.5177,1.1712,1.0000
2007-03-12,1.2757,0.7584,0.5184,1.1689,1.0000
2007-03-13,1.2705,0.7576,0.5175,1.1687,1.0000
2007-03-14,1.2723,0.7560,0.5171,1.1755,1.0000
2007-03-15,1.2684,0.7548,0.5164,1.1757,1.0000
2007-03-16,1.2582,0.7515,0.5149,1.1738,1.0000
2007-03-19,1.2506,0.7519,0.5139,1.175,1.0000
2007-03-20,1.2475,0.7524,0.5107,1.1638,1.0000
2007-03-21,1.2477,0.7516,0.5103,1.1578,1.0000
2007-03-22,1.2372,0.7486,0.5083,1.1574,1.0000
2007-03-23,1.2404,0.7518,0.5094,1.1601,1.0000
2007-03-26,1.2350,0.7499,0.5078,1.1627,1.0000
2007-03-27,1.2362,0.7487,0.5085,1.1584,1.0000
2007-03-28,1.2401,0.7501,0.5099,1.1579,1.0000
2007-03-29,1.2379,0.7499,0.5095,1.1577,1.0000
2007-03-30,1.2340,0.7477,0.5080,1.153,1.0000
2007-04-02,1.2246,0.7477,0.5054,1.1556,1.0000
2007-04-03,1.2299,0.7483,0.5055,1.1573,1.0000
2007-04-04,1.2225,0.7483,0.5062,1.1583,1.0000
2007-04-05,1.2206,0.7448,0.5074,1.1509,1.0000
2007-04-06,1.2229,0.7474,0.5088,1.1511,1.0000
2007-04-09,1.2244,0.7481,0.5100,1.1522,1.0000
2007-04-10,1.2121,0.7443,0.5072,1.1479,1.0000
2007-04-11,1.2108,0.7443,0.5054,1.1449,1.0000
2007-04-12,1.2083,0.7416,0.5058,1.1362,1.0000
2007-04-13,1.2011,0.7398,0.5043,1.1379,1.0000
2007-04-16,1.2009,0.7380,0.5023,1.1309,1.0000
2007-04-17,1.1952,0.7370,0.4985,1.1293,1.0000
2007-04-18,1.1972,0.7367,0.4990,1.1288,1.0000
2007-04-19,1.1967,0.7350,0.4993,1.1286,1.0000
2007-04-20,1.1957,0.7352,0.4988,1.1227,1.0000
2007-04-23,1.1992,0.7364,0.4996,1.1225,1.0000
2007-04-24,1.2071,0.7341,0.4993,1.1228,1.0000
2007-04-25,1.2000,0.7328,0.4990,1.1146,1.0000
2007-04-26,1.2115,0.7358,0.5024,1.1202,1.0000
2007-04-27,1.2032,0.7339,0.5004,1.1152,1.0000
2007-04-30,1.2011,0.7321,0.5000,1.1068,1.0000
2007-05-01,1.2067,0.7353,0.5002,1.1088,1.0000
2007-05-02,1.2126,0.7354,0.5023,1.1087,1.0000
2007-05-03,1.2134,0.7371,0.5031,1.1069,1.0000
2007-05-04,1.2185,0.7360,0.5017,1.1069,1.0000
2007-05-07,1.2115,0.7344,0.5014,1.1024,1.0000
2007-05-08,1.2082,0.7390,0.5025,1.1048,1.0000
2007-05-09,1.2070,0.7381,0.5009,1.1063,1.0000
2007-05-10,1.2019,0.7401,0.5042,1.1073,1.0000
2007-05-11,1.2011,0.7397,0.5044,1.1136,1.0000
2007-05-14,1.2000,0.7383,0.5050,1.1067,1.0000
2007-05-15,1.1979,0.7351,0.5035,1.0976,1.0000
2007-05-16,1.2124,0.7395,0.5057,1.1028,1.0000
2007-05-17,1.2167,0.7411,0.5064,1.0976,1.0000
2007-05-18,1.2121,0.7401,0.5062,1.0883,1.0000
2007-05-21,1.2195,0.7431,0.5077,1.0854,1.0000
2007-05-22,1.2176,0.7427,0.5059,1.0854,1.0000
2007-05-23,1.2127,0.7417,0.5030,1.0816,1.0000
2007-05-24,1.2185,0.7447,0.5037,1.0841,1.0000
2007-05-25,1.2210,0.7434,0.5039,1.0794,1.0000
2007-05-29,1.2192,0.7417,0.5047,1.0719,1.0000
